name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
north germany,2018-03-17,2.7,-3,-0.2,-0.6,-9.3,-4.9,-3,81.7,0.106,100,8.33,"rain,snow",2.6,0.8,,28.8,39.2,1003.3,97.7,17.5,60.5,5.2,3,,2018-03-17T06:25:17,2018-03-17T18:23:43,0,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,snow,"03667,01279,03975,03668,04280,E4327,01721"
north germany,2018-03-18,-2.6,-4.5,-3.3,-6.3,-9.7,-8.4,-7.6,72.6,1.686,100,66.67,snow,1.5,3.5,,21,72.7,1007.1,82.8,15.4,56.1,4.8,2,,2018-03-18T06:23:09,2018-03-18T18:25:16,0.03,"Snow, Partially cloudy",Partly cloudy throughout the day with a chance of snow throughout the day.,snow,"03667,01279,03975,03668,04280,E4327,01721"
north germany,2018-03-19,1.4,-4.9,-2.1,-2,-9.7,-6.3,-9.6,57,0,0,0,,0,2.6,,16.5,54.1,1011.4,84.5,34.2,132.7,11.6,6,,2018-03-19T06:21:01,2018-03-19T18:26:50,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03667,01279,03975,03668,04280,E4327,01721"
north germany,2018-03-20,1.6,-6.4,-2.1,-3.5,-9.8,-5.9,-6.6,72.5,0.394,100,25,"rain,snow",0.3,1,,23.2,310.9,1017.2,58.6,21.7,113.5,9.9,5,,2018-03-20T06:18:52,2018-03-20T18:28:23,0.1,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,snow,"03667,01279,03975,03668,04280,E4327,01721"
north germany,2018-03-21,4.5,-4.8,-0.5,1.3,-9.7,-4,-7.3,63.6,0,0,0,,0.2,1,,17,335.6,1027.4,17.3,39.4,189.1,16.4,6,,2018-03-21T06:16:44,2018-03-21T18:29:56,0.14,Clear,Clear conditions throughout the day.,snow,"03667,01279,03975,03668,04280,01721"
north germany,2018-03-22,3.9,-5.5,-0.7,0.7,-10.6,-4.4,-5,75,1.374,100,33.33,"rain,snow",0,0.3,,26.7,203,1020.3,64.1,26,114.2,9.9,4,,2018-03-22T06:14:35,2018-03-22T18:31:29,0.18,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,rain,"03667,01279,03975,03668,04280,E4327,01721"
north germany,2018-03-23,4.7,0.5,2.4,4.7,-1.4,0.9,1.8,95.3,1.299,100,37.5,"rain,snow",0,0.1,,9.7,251.3,1009.8,56.8,7.6,119.4,10.2,4,,2018-03-23T06:12:27,2018-03-23T18:33:02,0.21,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,rain,"03667,01279,03975,03668,04280,01721"
north germany,2018-03-24,10.5,-0.7,4.1,10.5,-3.1,1.5,-0.9,73.4,0,0,0,,0,0,,27.4,99.7,1004.2,49.3,21.8,180.5,15.6,7,,2018-03-24T06:10:18,2018-03-24T18:34:35,0.25,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"03667,01279,03975,03668,04280,E4327,01721"
north germany,2018-03-25,11.5,-3.1,3.9,11.5,-5.3,3.6,-2.2,68.3,0,0,0,,0,0,,13.9,275.7,1007.5,58.1,18.2,176.9,14.7,6,,2018-03-25T07:08:09,2018-03-25T19:36:08,0.28,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03667,01279,03975,03668,04280,E4327,01721"
north germany,2018-03-26,8.3,-1.5,3,6.8,-3.7,2.3,-0.1,81.3,0.008,100,8.33,rain,0,0,,16.9,285.8,1013.8,52.8,14.8,146.4,12.5,6,,2018-03-26T07:06:01,2018-03-26T19:37:40,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03667,01279,03975,03668,04280,E4327,01721"
north germany,2018-03-27,8.9,2.7,5.5,7.7,2,4.5,1,74.9,0.651,100,41.67,rain,0,0,,18.2,209.9,1015,71.8,16.7,143.4,12.4,5,,2018-03-27T07:03:52,2018-03-27T19:39:13,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"E5540,03667,01279,03975,03668,04280,E4327,01721"
north germany,2018-03-28,11.7,4.5,7.7,11.7,1.2,5.5,4.8,83.3,10.191,100,75,rain,0,0,,28.2,201.1,1005.7,96.4,19.1,77.4,6.7,4,,2018-03-28T07:01:44,2018-03-28T19:40:45,0.39,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"03667,01279,03975,03668,04280,01721"
north germany,2018-03-29,9,2.2,6.2,7,-0.7,3.5,0.7,68.8,0.349,100,20.83,rain,0,0,,35,273,1007.2,58.9,46.2,195.5,16.9,7,,2018-03-29T06:59:36,2018-03-29T19:42:18,0.42,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain clearing later.,rain,"03667,01279,03975,03668,04280,01721"
north germany,2018-03-30,14.4,-1.7,6.7,14.4,-4.1,5.3,0.5,68.2,0,0,0,,0,0,,23,118.3,1005,75.5,37.5,190.6,16.4,7,,2018-03-30T06:57:28,2018-03-30T19:43:50,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03667,01279,03975,03668,04280,01721"
north germany,2018-03-31,9.6,3.7,7.4,8.5,3.5,5.4,4.1,80.3,0.157,100,20.83,rain,0,0,,21.5,289.5,999.2,81.7,33.6,61.8,5.2,2,,2018-03-31T06:55:20,2018-03-31T19:45:22,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03667,01279,03975,03668,04280,E4327,01721"
north germany,2018-04-01,8.5,0.8,4.7,4.3,0.1,1.7,2.3,85.4,2.821,100,54.17,rain,0,0,,34.6,266.7,1007.1,61.9,24.6,92.8,8.3,3,,2018-04-01T06:53:12,2018-04-01T19:46:54,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03667,01279,03975,03668,04280,E4327,01721"
north germany,2018-04-02,13.6,1.7,7.8,13.6,-0.7,6.3,1.3,67.7,0.035,100,12.5,rain,0,0,,20.5,188.2,1011.9,63.2,28.8,177.9,15.3,7,,2018-04-02T06:51:05,2018-04-02T19:48:26,0.56,"Rain, Partially cloudy",Clearing in the afternoon with early morning rain.,rain,"03667,01279,03975,03668,04280,E4327,01721"
north germany,2018-04-03,20.9,7,14.2,20.9,4.7,13.6,3.1,50.2,0.102,100,8.33,rain,0,0,,20.5,167.9,1005.8,87,43,182.6,15.6,6,,2018-04-03T06:48:58,2018-04-03T19:49:58,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"03667,01279,03975,03668,04280,E4327,01721"
north germany,2018-04-04,22,8,14.1,22,5.8,13.8,5.2,58.5,0.074,100,4.17,rain,0,0,,33.8,169.4,1005,75.4,47.6,183,15.8,6,,2018-04-04T06:46:51,2018-04-04T19:51:30,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"03667,01279,03975,03668,04280,E4327,01721"
north germany,2018-04-05,12.9,5.6,9.4,12.9,2.6,7.9,3.6,67.7,0.971,100,20.83,rain,0,0,,36.1,243.2,1012.4,21,45.4,203.4,17.6,7,,2018-04-05T06:44:45,2018-04-05T19:53:02,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"03667,01279,03975,03668,04280,01721"
north germany,2018-04-06,14.1,-1.9,6.6,14.1,-2.6,5.5,-1.3,61.1,0,0,0,,0,0,,22,95.9,1023,13.6,44.7,209.4,18,7,,2018-04-06T06:42:39,2018-04-06T19:54:34,0.69,Clear,Clear conditions throughout the day.,clear-day,"03667,01279,03975,03668,04280,E4327,01721"
north germany,2018-04-07,21.1,1.5,11.2,21.1,-1.1,10.2,-1.7,44.8,0,0,0,,0,0,,20.3,112.9,1015.8,11.6,39.9,224.8,19.5,7,,2018-04-07T06:40:33,2018-04-07T19:56:06,0.72,Clear,Clear conditions throughout the day.,clear-day,"03667,01279,03975,03668,04280,E4327,01721"
north germany,2018-04-08,21,5.7,12.5,21,3.4,11.7,4.3,60,0,0,0,,0,0,,17.7,102.3,1010.4,3.7,45.2,218.7,18.8,7,,2018-04-08T06:38:28,2018-04-08T19:57:38,0.75,Clear,Clear conditions throughout the day.,clear-day,"03667,01279,03975,03668,04280,E4327,01721"
north germany,2018-04-09,22.1,3.1,12.8,22.1,3.1,12.7,4.5,62.1,0,0,0,,0,0,,16.4,106.9,1005.6,61.8,39.6,157.4,13.6,5,,2018-04-09T06:36:24,2018-04-09T19:59:10,0.79,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03667,01279,03975,03668,04280,E4327,01721"
north germany,2018-04-10,21.6,5.7,13.2,21.6,5.7,13,6.8,69.1,0.774,100,25,rain,0,0,,25.4,183.4,1002.7,77.4,33,155.3,13.3,6,,2018-04-10T06:34:20,2018-04-10T20:00:42,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03667,01279,03975,03668,04280,E4327,01721"
north germany,2018-04-11,17.8,8.7,12.3,17.8,6.2,11.8,7.9,77.1,4.375,100,33.33,rain,0,0,,20.2,44.8,1006.5,45.3,28.1,116,9.9,4,,2018-04-11T06:32:16,2018-04-11T20:02:14,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"03667,01279,03975,03668,04280,E4327,01721"
north germany,2018-04-12,21.9,9.1,15.8,21.9,8.4,15.8,6.9,57.9,0,0,0,,0,0,,21.7,101.2,1000.2,83.3,44.9,180.7,15.5,7,,2018-04-12T06:30:13,2018-04-12T20:03:46,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03667,01279,03975,03668,04280,E4327,01721"
north germany,2018-04-13,15,8.6,10.8,15,6.5,10.2,7.5,80.8,1.662,100,50,rain,0,0,,30.6,241.7,1006.8,80,38.4,92.8,8.1,6,,2018-04-13T06:28:11,2018-04-13T20:05:18,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03667,01279,03975,03668,04280,E4327,01721"
north germany,2018-04-14,18.3,4.3,11.8,18.3,1.2,11.1,5.3,68.3,0.428,100,8.33,rain,0,0,,13.5,140.1,1019.2,42.2,37,259.1,22.4,8,,2018-04-14T06:26:09,2018-04-14T20:06:50,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"03667,01279,03975,03668,04280,01721"
north germany,2018-04-15,19.6,4.4,12.4,19.6,4.4,12.3,6.3,69,0,0,0,,0,0,,9.1,319.7,1013.5,92.5,46.9,181.7,15.6,7,,2018-04-15T06:24:09,2018-04-15T20:08:21,0.98,Overcast,Cloudy skies throughout the day.,cloudy,"03667,01279,03975,03668,04280,01721"
north germany,2018-04-16,17.6,11.1,14,17.6,11.1,14,9.6,75.9,0.07,100,33.33,rain,0,0,,18.1,317.6,1013.4,77.6,36.4,100,8.8,3,,2018-04-16T06:22:08,2018-04-16T20:09:53,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03667,01279,03975,03668,04280,E4327,01721"
north germany,2018-04-17,21.4,6.2,13.8,21.4,6.2,13.6,7,69.2,0.005,100,4.17,rain,0,0,,11.4,331.2,1024.6,22.2,36.6,192.6,16.5,8,,2018-04-17T06:20:09,2018-04-17T20:11:25,0.05,"Rain, Partially cloudy",Becoming cloudy in the afternoon with early morning rain.,rain,"03667,01279,03975,03668,04280,E4327,01721"
north germany,2018-04-18,24.2,5.9,15.6,24.2,5.3,15.5,5.6,58.1,0,0,0,,0,0,,13.2,100.2,1030.8,15.7,35.8,232.9,20.1,7,,2018-04-18T06:18:10,2018-04-18T20:12:57,0.08,Clear,Clear conditions throughout the day.,clear-day,"03667,01279,03975,03668,04280,E4327,01721"
north germany,2018-04-19,25.9,7.5,17.2,25.9,6.6,17.1,3.7,46.7,0,0,0,,0,0,,17.6,102.8,1028.9,10,43.6,239.5,20.7,7,,2018-04-19T06:16:12,2018-04-19T20:14:28,0.12,Clear,Clear conditions throughout the day.,clear-day,"03667,01279,03975,03668,04280,E4327,01721"
north germany,2018-04-20,27.9,8,18.6,26.9,8,18.5,7.1,51.9,0,0,0,,0,0,,17.8,126.4,1023.6,40.2,45.4,234.6,20.4,7,,2018-04-20T06:14:15,2018-04-20T20:16:00,0.16,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"03667,01279,03975,03668,04280,E4327,01721"
north germany,2018-04-21,26,9.3,18.3,26,8.4,18.3,7.9,52.9,0,0,0,,0,0,,15.8,3.5,1018.8,18.7,39.9,227.7,19.8,7,,2018-04-21T06:12:19,2018-04-21T20:17:32,0.19,Clear,Clear conditions throughout the day.,clear-day,"03667,01279,03975,03668,04280,E4327,01721"
north germany,2018-04-22,27.5,9.6,18.9,26.6,9.6,18.9,9.1,58.7,0,0,0,,0,0,,22.8,228.7,1015,31.5,34.6,203,17.5,7,,2018-04-22T06:10:24,2018-04-22T20:19:03,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03667,01279,03975,03668,04280,E4327,01721"
north germany,2018-04-23,21.4,13.3,16.9,21.4,13.3,16.9,10.8,68.3,3.832,100,29.17,rain,0,0,,29.3,239.2,1014.9,94.9,43.1,134.2,11.7,5,,2018-04-23T06:08:30,2018-04-23T20:20:34,0.26,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"03667,01279,03975,03668,04280,E4327,01721"
north germany,2018-04-24,19.8,10.9,15.1,19.8,10.9,15.1,9.2,70,0,0,0,,0,0,,25.6,254,1017.4,91.3,36.6,180.3,15.7,6,,2018-04-24T06:06:37,2018-04-24T20:22:06,0.3,Overcast,Cloudy skies throughout the day.,cloudy,"03667,01279,03975,03668,04280,E4327,01721"
north germany,2018-04-25,20.4,8.3,14.6,20.4,5.9,14.2,7.9,66.9,0.016,100,4.17,rain,0,0,,41.8,258.5,1012.6,54.5,34.6,185.1,16,8,,2018-04-25T06:04:45,2018-04-25T20:23:37,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"03667,01279,03975,03668,04280,E4327,01721"
north germany,2018-04-26,14.3,6.9,11.7,14.3,5.9,11.5,3.2,57.7,0.049,100,16.67,rain,0,0,,34.9,271.8,1017.2,21,39.5,196.9,17.1,7,,2018-04-26T06:02:54,2018-04-26T20:25:08,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03667,01279,03975,03668,04280,E4327,01721"
north germany,2018-04-27,19.9,1.6,11.1,19.9,-1,10.1,2,58,0,0,0,,0,0,,20.8,113.7,1014.2,57,45.5,263.6,22.7,8,,2018-04-27T06:01:04,2018-04-27T20:26:38,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03667,01279,03975,03668,04280,E4327,01721"
north germany,2018-04-28,20.2,10.3,15.3,20.2,10.3,15.3,6.8,58,0,0,0,,0,0,,14.2,273.9,1012.1,90.5,49,190,16.6,7,,2018-04-28T05:59:15,2018-04-28T20:28:09,0.44,Overcast,Cloudy skies throughout the day.,cloudy,"03667,01279,03975,03668,04280,E4327,01721"
north germany,2018-04-29,26.5,10.8,18.6,26.5,10.8,18.6,8.8,57.6,1.147,100,8.33,rain,0,0,,21,95.6,1006.6,50,42.2,239.6,20.6,8,,2018-04-29T05:57:28,2018-04-29T20:29:39,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"03667,01279,03975,03668,04280,E4327,01721"
north germany,2018-04-30,19.5,10.6,15.4,19.5,10.6,15.4,5.2,52.8,0.238,100,12.5,rain,0,0,,28.9,232,1003.7,28.6,41.9,183.9,15.9,8,,2018-04-30T05:55:42,2018-04-30T20:31:10,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"03667,01279,03975,03668,04280,E4327,01721"
north germany,2018-05-01,13.4,6.3,10.9,13.4,6,10.3,3.1,59,0.022,100,12.5,rain,0,0,,22.2,262.4,1012.7,72.4,45.7,145.8,12.6,7,,2018-05-01T05:53:57,2018-05-01T20:32:40,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"03667,01279,03975,03668,04280,E4327,01721"
north germany,2018-05-02,19.1,2.7,11.2,19.1,2.7,10.9,4.6,66.6,0,0,0,,0,0,,18.4,345.6,1012.3,61.4,46.2,159,13.6,6,,2018-05-02T05:52:13,2018-05-02T20:34:09,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03667,01279,03975,03668,04280,E4327,01721"
north germany,2018-05-03,19.6,9.3,14.8,19.6,8.5,14.7,7.4,62.6,0.065,100,12.5,rain,0,0,,22.9,352.2,1012.7,86.6,36.8,192.5,16.6,7,,2018-05-03T05:50:31,2018-05-03T20:35:38,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"03667,01279,03975,03668,04280,E4327,01721"
north germany,2018-05-04,22.2,10.2,16,22.2,10.2,16,7.4,57.8,0,0,0,,0,0,,24.2,28.9,1017.9,34.9,38.7,254.5,21.9,7,,2018-05-04T05:48:50,2018-05-04T20:37:07,0.64,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03667,01279,03975,03668,04280,E4327,01721"
north germany,2018-05-05,24.1,9.5,16.9,24.1,8.8,16.8,6.8,53.4,0,0,0,,0,0,,21.3,44.1,1021.2,10.7,42.5,258.6,22.3,7,,2018-05-05T05:47:11,2018-05-05T20:38:36,0.67,Clear,Clear conditions throughout the day.,clear-day,"03667,01279,03975,03668,04280,E4327,01721"
north germany,2018-05-06,23.5,9.7,16.9,23.5,9.7,16.9,2.8,41.2,0,0,0,,0,0,,19.8,52.3,1022,1.1,42.6,268.3,23.1,8,,2018-05-06T05:45:33,2018-05-06T20:40:04,0.71,Clear,Clear conditions throughout the day.,clear-day,"03667,01279,03975,03668,04280,E4327,01721"
north germany,2018-05-07,25,7.8,17.7,25,7.8,17.7,4.4,45.2,0,0,0,,0,0,,23.9,82.9,1018.3,7.3,48.1,283,24.5,8,,2018-05-07T05:43:56,2018-05-07T20:41:32,0.74,Clear,Clear conditions throughout the day.,clear-day,"03667,01279,03975,03668,04280,E4327,01721"
north germany,2018-05-08,25.6,11.1,18.9,25.6,11.1,18.9,5.2,42.1,0,0,0,,0,0,,29.7,90.2,1011.6,7.5,40.6,282.7,24.4,8,,2018-05-08T05:42:22,2018-05-08T20:42:59,0.75,Clear,Clear conditions throughout the day.,clear-day,"03667,01279,03975,03668,04280,E4327,01721"
north germany,2018-05-09,24.1,11.5,18.1,24.1,11.5,18.1,7.7,53.7,0.06,100,8.33,rain,0,0,,18.1,89.4,1007,20.6,44.5,281.1,24.4,8,,2018-05-09T05:40:48,2018-05-09T20:44:26,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"E5540,03667,01279,03975,03668,04280,01721"
north germany,2018-05-10,23.7,8.9,14.5,23.7,7.8,14.4,9.5,74.5,11.707,100,33.33,rain,0,0,,27.3,210.9,1009.5,57.5,32.8,163.8,14.1,10,,2018-05-10T05:39:17,2018-05-10T20:45:52,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"E5540,03667,01279,03975,03668,04280,E4327,01721"
north germany,2018-05-11,18.8,11.3,14,18.8,11.3,14,10.6,81.1,0.232,100,12.5,rain,0,0,,11,340.4,1018.7,44.8,16.7,112.5,9.7,4,,2018-05-11T05:37:47,2018-05-11T20:47:18,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"03667,01279,03975,03668,04280,E4327,01721"
north germany,2018-05-12,25.9,8.4,17.6,25.9,7.5,17.6,10.6,68.2,0.033,100,8.33,rain,0,0,,13.9,78.9,1014.5,8.5,24.4,272.5,23.6,9,,2018-05-12T05:36:19,2018-05-12T20:48:42,0.9,Rain,Clear conditions throughout the day with late afternoon rain.,rain,"E5540,03667,01279,03975,03668,04280,E4327,01721"
north germany,2018-05-13,26.1,12.8,19.2,26.1,12.8,19.2,12.5,67.9,0.948,100,12.5,rain,0,0,,28.1,72.5,1008,28,32.5,270.8,23.3,10,,2018-05-13T05:34:53,2018-05-13T20:50:07,0.93,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"E5540,03667,01279,03975,03668,04280,01721"
north germany,2018-05-14,25.3,14.5,18.9,25.3,14.5,18.9,11.5,67.4,2.018,100,41.67,rain,0,0,,30.2,49,1007,80.2,35.4,224,19.4,10,,2018-05-14T05:33:29,2018-05-14T20:51:30,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"E5540,03667,01279,03975,03668,04280,E4327,01721"
north germany,2018-05-15,19.5,11.5,15.1,19.5,11.5,15.1,7.3,61.6,0.947,100,25,rain,0,0,,29.3,17.4,1011.3,30.4,37.7,176,15.3,7,,2018-05-15T05:32:06,2018-05-15T20:52:53,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03667,01279,03975,03668,04280,E4327,01721"
north germany,2018-05-16,16.1,11,13,16.1,11,13,10.5,85.7,12.623,100,75,rain,0,0,,33,328.8,1012.6,89.5,20.2,144.6,12.8,7,,2018-05-16T05:30:46,2018-05-16T20:54:15,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03667,01279,03975,03668,04280,E4327,01721"
north germany,2018-05-17,18.1,11.7,14.2,18.1,11.7,14.2,11.3,83.6,1.361,100,37.5,rain,0,0,,22.6,291.8,1015.5,89.6,21.6,106.1,9.2,4,,2018-05-17T05:29:27,2018-05-17T20:55:35,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"03667,01279,03975,03668,04280,E4327,01721"
north germany,2018-05-18,18.3,6.6,12.6,18.3,6.6,12.6,7.8,75,0,0,0,,0,0,,18.2,305.2,1019.4,26.3,26.9,318.4,27.4,9,,2018-05-18T05:28:11,2018-05-18T20:56:55,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03667,01279,03975,03668,04280,01721"
north germany,2018-05-19,19.9,4.8,12.9,19.9,4.8,12.8,7.1,71.5,0,0,0,,0,0,,18.6,2.8,1019.9,86.7,25,174.2,15.3,6,,2018-05-19T05:26:57,2018-05-19T20:58:14,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03667,01279,03975,03668,04280,01721"
north germany,2018-05-20,22.4,11.5,16.9,22.4,11.5,16.9,6.8,56.7,0.09,100,12.5,rain,0,0,,28.2,75.5,1019.7,95.4,38.6,151.5,13.2,5,,2018-05-20T05:25:44,2018-05-20T20:59:32,0.17,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"03667,01279,03975,03668,04280,01721"
north germany,2018-05-21,24.7,13,18.5,24.7,13,18.5,7.8,51.5,0.227,100,12.5,rain,0,0,,19.6,91.4,1014.8,30.7,44,268.1,23.1,9,,2018-05-21T05:24:34,2018-05-21T21:00:49,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"03667,01279,03975,03668,04280,E4327,01721"
north germany,2018-05-22,25.5,10.1,18.8,25.5,10.1,18.8,8.4,54.8,0,0,0,,0,0,,12.4,67.3,1011.9,50.3,42.3,253.6,21.8,9,,2018-05-22T05:23:26,2018-05-22T21:02:05,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03667,01279,03975,03668,04280,E4327,01721"
north germany,2018-05-23,22.7,12.3,17.7,22.7,12.3,17.7,11.8,69.4,2.228,100,37.5,rain,0,0,,22.2,38.8,1015.8,90.8,41,145.3,12.5,7,,2018-05-23T05:22:21,2018-05-23T21:03:19,0.28,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"03667,01279,03975,03668,04280,E4327,01721"
north germany,2018-05-24,19.3,14,16.3,19.3,14,16.3,14.5,89.6,27.125,100,50,rain,0,0,,14.8,60.1,1018.1,87.4,21,118.3,10.3,5,,2018-05-24T05:21:17,2018-05-24T21:04:32,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03667,01279,03975,03668,04280,E4327,01721"
north germany,2018-05-25,22.4,11.8,17.4,22.4,11.8,17.4,13.6,80,0.793,100,16.67,rain,0,0,,16.7,79.5,1018.4,19.3,24,211.1,18.2,8,,2018-05-25T05:20:16,2018-05-25T21:05:44,0.35,Rain,Clear conditions throughout the day with afternoon rain.,rain,"03667,01279,03975,03668,04280,E4327,01721"
north germany,2018-05-26,26.1,11.7,19.4,26.1,11.7,19.4,13.1,70.5,0,0,0,,0,0,,11.3,117.9,1019.9,76.7,35.6,256.8,22.4,9,,2018-05-26T05:19:17,2018-05-26T21:06:54,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03667,01279,03975,03668,04280,E4327,01721"
north germany,2018-05-27,27.3,12.9,20.9,27.3,12.9,20.9,13.7,66.5,0,0,0,,0,0,,13.6,62.2,1018.1,73.7,36.2,210,18.1,7,,2018-05-27T05:18:21,2018-05-27T21:08:03,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"E5540,03667,01279,03975,03668,04280,E4327,01721"
north germany,2018-05-28,29.6,14,22.5,28.7,14,22.3,13.3,60.3,0.003,100,4.17,rain,0,0,,19,82.4,1016,25.9,38.4,284.1,24.5,8,,2018-05-28T05:17:27,2018-05-28T21:09:10,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"E5540,03667,01279,03975,03668,04280,E4327,01721"
north germany,2018-05-29,28.3,15.6,21.7,28.3,15.6,21.8,16,72.1,6.086,100,29.17,rain,0,0,,17.6,107.1,1012.7,40.1,29.1,242.4,21,9,,2018-05-29T05:16:36,2018-05-29T21:10:15,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03667,01279,03975,03668,04280,E4327,01721"
north germany,2018-05-30,27.5,15.3,21.6,27.2,15.3,21.6,14.8,69.3,0.031,100,4.17,rain,0,0,,11.8,319.2,1014,34.9,30.5,285.5,24.6,8,,2018-05-30T05:15:47,2018-05-30T21:11:19,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"E5540,03667,01279,03975,03668,04280,E4327,01721"
north germany,2018-05-31,29.1,16.8,22.1,28.6,16.8,22.1,15.3,67.3,4.6,100,33.33,rain,0,0,,21.4,81.4,1013.1,50,38.4,197.3,16.8,8,,2018-05-31T05:15:00,2018-05-31T21:12:22,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03667,01279,03975,03668,04280,E4327,01721"
north germany,2018-06-01,24.5,16,20,24.5,16,20,14.2,71.6,0.578,100,33.33,rain,0,0,,20.7,256.5,1016.5,53.5,44.2,161.9,14,7,,2018-06-01T05:14:16,2018-06-01T21:13:22,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"E5540,03667,01279,03975,03668,04280,E4327,01721"
north germany,2018-06-02,24.1,12.8,19.1,24.1,12.8,19.1,13.1,70.5,0,0,0,,0,0,,16.6,293.1,1018,36.7,43,222.3,19.2,7,,2018-06-02T05:13:35,2018-06-02T21:14:21,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03667,01279,03975,03668,04280,E4327,01721"
north germany,2018-06-03,27.5,11.9,20.3,27,11.9,20.3,12.2,63.8,0,0,0,,0,0,,12.1,9.6,1016.6,11.3,40.3,286.2,24.7,9,,2018-06-03T05:12:57,2018-06-03T21:15:17,0.66,Clear,Clear conditions throughout the day.,clear-day,"E5540,03667,01279,03975,03668,04280,E4327,01721"
